Hotel_Name,Hotel_Location,Room_Price,Hotel_Rating,Hotel_Review,Hotel_Visual
Lancaster Court Hotel,"202-204 Sussex Gardens, Lancaster Gate, Hyde Park, London, United Kingdom, W2 3UA",103,7.3,Good,https://pix8.agoda.net/hotelImages/175565/-1/815878c8fac4293cdb30a421c8b52935.jpg?ca=23&ce=0&s=1024x768
Sapphire Hotel,"35 Shepherds Bush Road, Hammersmith, Hammersmith, London, United Kingdom, W6 7LU",64,6.7,Neutral,https://pix8.agoda.net/hotelImages/444/444922/444922_14100618360022592884.jpg?ca=3&ce=1&s=1024x768
The Z Hotel Trafalgar,"Chandos Place, West End Soho, London, United Kingdom, WC2N 4HS",135,8.8,Good,https://pix8.agoda.net/hotelImages/111/11151057/11151057_19121917310086081048.jpg?ca=9&ce=1&s=1024x768
The Coronation Hotel,"59 Nevern Square, Earls Court, London, United Kingdom, SW5 9PN",160,6.7,Neutral,https://pix8.agoda.net/hotelImages/245/245295/245295_13060700140012660828.jpg?ca=0&ce=1&s=1024x768
Safestay London Kensington Holland Park,"Holland Walk, London, Chelsea, London, United Kingdom, W8 7QU",43,7.7,Good,https://pix8.agoda.net/hotelImages/908/908614/908614_16030423280040480274.jpg?ca=6&ce=1&s=1024x768
Park Grand London Kensington,"33 - 37 Hogarth Road, Chelsea, London, United Kingdom, SW5 0QQ",196,8.2,Good,https://pix8.agoda.net/hotelImages/2290322/0/8eeed56a98784450e21a1b7b1509d352.jpg?ca=12&ce=1&s=1024x768
Arriva Hotel,"47-55 Swinton Street, Kings Cross St. Pancras, London, United Kingdom, WC1X 9NT",88,7.2,Good,https://pix8.agoda.net/hotelImages/903/90367/90367_14091716070022214038.jpg?ca=3&ce=1&s=1024x768
Heeton Concept Hotel - Kensington London,"15-25 Hogarth Road, Earls Court, Kensington, Kensington & Chelsea, Chelsea, London, United Kingdom, SW5 0QJ",99,7.9,Good,https://pix8.agoda.net/hotelImages/39380559/-1/2fa4fd180d243301d552250d633d5077.jpg?ce=0&s=1024x768
Holiday Inn Express London Stansted,"Thremhall Ave, Stansted Airport, London, United Kingdom, CM24 1PY",110,8.0,Good,https://pix8.agoda.net/hotelImages/711/71191/71191_14031322290018693258.jpg?ca=2&ce=1&s=1024x768
Nobu Hotel Shoreditch,"10-50 Willow Street, The City, London, United Kingdom, EC2A 4BH",688,8.8,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/476592910.jpg?k=56596895bc74c609b78f216640822a4f23ab2d6f944c5651cb93c7a9a57d3e4a&o=
Troy Hotel,"68-70 Queensborough Terrace, Hyde Park, London, United Kingdom, W2 3SH",103,8.0,Good,https://pix8.agoda.net/hotelImages/4881213/0/c9f3fade4dae351e4de1dda3a42f4b2f.jpg?ca=23&ce=0&s=1024x768
Ramada by Wyndham London Stansted Airport,"Birchanger Green Services, M11, Junction 8,Old Dumow Road, Stansted Airport, London, United Kingdom, CM23 5QZ",87,7.8,Good,https://pix8.agoda.net/hotelImages/150/150016/150016_15081922420034646980.jpg?ca=5&ce=1&s=1024x768
Premier Inn London Stansted Airport,"Thremhall Avenue, Stansted Airport, Stansted Airport, London, United Kingdom, CM24 1PY",111,8.3,Good,https://pix8.agoda.net/hotelImages/28818529/0/2517a7363c98703bbf8c5cc77990cb61.jpg?ca=24&ce=0&s=1024x768
New Linden hotel,"58-60 Leinster Square,, Hyde Park, London, United Kingdom, W2 4PS",97,7.5,Good,https://pix8.agoda.net/hotelImages/945/9451/9451_14091718490022219563.jpg?ca=3&ce=1&s=1024x768
Hilton London Olympia Hotel,"380 Kensington High Street, Earls Court, London, United Kingdom, W14 8NL",127,7.5,Good,https://pix8.agoda.net/hotelImages/11044/0/ce39c1b891ead19be74cdc84decaea89.jpg?ca=7&ce=1&s=1024x768
The Z hotel covent garden,"31-32 Bedford street, West End Soho, London, United Kingdom, WC2E9ED",177,8.6,Good,https://pix8.agoda.net/hotelImages/5697617/-1/50f8cafe2d30dad0622093e8563d14d7.jpg?ca=8&ce=1&s=1024x768
Macdonald Hotel,"45-46 Argyle Square, Kings Cross St. Pancras, London, United Kingdom, WC1H 8AL",80,8.3,Good,https://pix8.agoda.net/hotelImages/127/127414/127414_13021123560010336022.jpg?ca=0&ce=1&s=1024x768
Corus Hotel Hyde Park,"1-7 Lancaster Gate, Hyde Park, London, United Kingdom, W2 3LG",159,7.8,Good,https://pix8.agoda.net/hotelImages/21979257/0/23a685d288e3a89cbaef093c670339b2.jpg?ca=23&ce=0&s=1024x768
The Stratford Hotel,"20 International Way, Olympic Park, Stratford, London, United Kingdom, E20 1FD",340,8.9,Good,https://pix8.agoda.net/hotelImages/680/6807312/6807312_19032818420073326017.jpg?ca=8&ce=1&s=1024x768
The House Of Toby London,"Swinton Street, Kings Cross St. Pancras, London, United Kingdom, WC1X 9NT",102,8.1,Good,https://pix8.agoda.net/hotelImages/543/5436456/5436456_18071818170066968408.jpg?ca=0&ce=1&s=1024x768
The Piccadilly London West End,"65-73 Shaftesbury Avenue, West End Soho, London, United Kingdom, W1D 6EX",384,8.6,Good,https://pix8.agoda.net/hotelImages/2297159/0/db97da0d8e8747f5ef6a34a059d6d848.jpg?ce=0&s=1024x768
Novotel London Paddington Hotel,"3 Kingdom Street, Sheldon Square, London Paddington, Hyde Park, London, United Kingdom, W2 6BD",220,8.2,Good,https://pix8.agoda.net/hotelImages/127/127444/127444_20121122250093621245.jpg?ca=16&ce=1&s=1024x768
Novotel London Canary Wharf,"40 Marsh Wall, Canary Wharf, London, United Kingdom, E14 9TP",368,8.6,Good,https://pix8.agoda.net/hotelImages/5672546/0/a3263c1e6e894c3196c65ef446820c77.jpg?ca=23&ce=0&s=1024x768
The Z Hotel Soho,"17 Moor Street, West End Soho, London, United Kingdom, W1D 5AP",123,8.1,Good,https://pix8.agoda.net/hotelImages/289/289127/289127_16101416230047764855.jpg?ca=6&ce=1&s=1024x768
Thistle Marble Arch ,"Bryanston St, Marylebone, Hyde Park, London, United Kingdom, W1H 7EH",286,8.1,Good,https://pix8.agoda.net/hotelImages/104/1046/1046_15112515450038019564.jpg?ca=6&ce=1&s=1024x768
The Garth Hotel,"69 Gower Street, Bloomsbury, London, United Kingdom, WC1E 6HJ",127,6.8,Neutral,https://pix8.agoda.net/hotelImages/127368/706161813/1e750199ea0816155a15bb9297b1147d.jpg?ce=0&s=1024x768
Blandford Hotel,"80 Chiltern St, Baker Street,Westminster, Marylebone, London, United Kingdom, W1U 5AF",144,8.3,Good,https://pix8.agoda.net/hotelImages/148/148896/148896_15062620270031031030.jpg?ca=4&ce=1&s=1024x768
The Lion & Key Hotel,"475-477 High Road Leyton, Stratford, London, United Kingdom, E10 5EL",186,8.6,Good,https://pix8.agoda.net/hotelImages/19969127/-1/39da1e3ff4e48d21663be2f8a0cde317.jpg?ca=16&ce=1&s=1024x768
The Villa Kensington,"10 -11 Ashburn Gardens, Chelsea, London, United Kingdom, SW7 4DG",201,8.1,Good,https://pix8.agoda.net/hotelImages/748/74835/74835_16041121500041449797.jpg?ca=6&ce=1&s=1024x768
Hilton London Metropole Hotel,"225 Edgware Road, Hyde Park, London, United Kingdom, W2 1JU",191,8.0,Good,https://pix8.agoda.net/hotelImages/2287902/0/2038e8b5d0d3d0fc0110d7583741914c.jpg?ce=0&s=1024x768
London House Hotel,"81 Kensington Gardens Square, Hyde Park, London, United Kingdom, W2 4DJ",125,8.3,Good,https://pix8.agoda.net/hotelImages/512/51239/51239_15022315170025526027.jpg?ca=3&ce=1&s=1024x768
Dolphin Hotel,"32-34 Norfolk Square, Hyde Park, London, United Kingdom, W2 1RS",117,7.7,Good,https://pix8.agoda.net/hotelImages/5009/-1/33a46958fb12037def83aaaa6da887ea.jpg?ce=0&s=1024x768
Grange Portland,"31-32 Bedford Place, Bloomsbury, London, United Kingdom, WC1B 5JH",243,8.1,Good,https://pix8.agoda.net/hotelImages/496/49683/49683_16102417150048073105.jpg?ca=6&ce=1&s=1024x768
Chester Hotel,"27-29 Longmoore Street, Westminster, London, United Kingdom, SW1V 1JQ",82,6.5,Neutral,https://pix8.agoda.net/hotelImages/127/127333/127333_130128182614628.jpg?ca=0&ce=1&s=1024x768
Duke of Leinster Hotel,"20 Leinster Gardens, Hyde Park, London, United Kingdom, W2 3AN",180,7.5,Good,https://pix8.agoda.net/hotelImages/729/72952/72952_14061917390019934041.jpg?ca=2&ce=1&s=1024x768
Cheshire Hotel,"110,Great Russell Street, Bloomsbury, London, United Kingdom, WC1B 3NA",146,7.0,Neutral,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/396427267.jpg?k=550bfb25c192f53655dad04e011aa66d687969d6ebd0fad20cda3d41888d07c8&o=
The Bank Hotel London,"1 Ripple Road London, Barking, Greater London East, London, United Kingdom, IG11 8DN",88,5.6,Neutral,https://pix8.agoda.net/hotelImages/637/6377688/6377688_19043018400074169080.jpg?ca=8&ce=1&s=1024x768
"Inhabit, Queen's Garden","1-3 Queens Garden, Hyde Park, London, United Kingdom, W2 3BA",282,8.5,Good,https://pix8.agoda.net/hotelImages/2310875/0/3f18d074ca6bf7eb63e620b1a26f6a1a.jpg?ca=9&ce=1&s=1024x768
Native Bankside,"1 - 2 Bear Gardens, Waterloo and Southwark, London, United Kingdom, SE1 9ED",311,9.1,Excellent,https://pix8.agoda.net/hotelImages/505/5059677/5059677_18062616010066457456.jpg?ca=0&ce=1&s=1024x768
The Gate,"41 White Church Lane, Tower Hamlets, London, United Kingdom, E1 7QR",325,8.7,Good,https://pix8.agoda.net/hotelImages/12171504/-1/2944dbaf5857087dfa868a8c4a73ffb8.jpg?ca=11&ce=1&s=1024x768
Barry House Hotel,"12 Sussex Place
Hyde Park 
(near Paddington Station), Hyde Park, London, United Kingdom, W2 2TP",99,7.2,Good,https://pix8.agoda.net/hotelImages/148/148893/148893_15072712070033076683.jpg?ca=5&ce=1&s=1024x768
AMANO Covent Garden,"34-43 Russell Street, Bloomsbury, London, United Kingdom, WC2B 5SN",298,8.7,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/383023531.jpg?k=fe17a4506fc35ded73ba3d6223194dee84e634dccbccd08778554236258e6bd7&o=
Middle Eight - Preferred Hotels and Resorts,"66-69 Great Queen Street, Covent Garden, Bloomsbury, London, United Kingdom, WC2B 5BX",724,9.0,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/276433490.jpg?k=dd5bc5da37c389ba81cda1820ab018766cb3ac9a488677844ef3db0a27910b49&o=
St Christopher's Inn London Bridge - The Village,"161-165 Borough High Street, Waterloo and Southwark, London, United Kingdom, SE1 1HR",26,7.9,Good,https://pix8.agoda.net/hotelImages/315738/-1/acf7ec994bc431a2d8e5d3c75df699b0.jpg?ca=9&ce=1&s=1024x768
Alhambra Hotel,"17-19 Argyle Street, Kings Cross St. Pancras, London, United Kingdom, WC1H 8EJ",131,8.2,Good,https://pix8.agoda.net/hotelImages/127/127309/127309_16010906050038988852.jpg?ca=6&ce=1&s=1024x768
Wilde Aparthotels by Staycity Covent Garden,"11 ADAM STREET, West End Soho, London, United Kingdom",364,9.1,Excellent,https://pix8.agoda.net/hotelImages/8947480/-1/8e36cf91c4de9e508cf19fa2c95cd197.jpg?ca=13&ce=1&s=1024x768
Presidential Apartments Kensington,"6-12 Barkston Gardens, Chelsea, London, United Kingdom, SW5 0EN",287,8.3,Good,https://pix8.agoda.net/hotelImages/165/165505/165505_14091115590022058405.jpg?ca=3&ce=1&s=1024x768
Linden House Hotel,"6 Sussex Place, Hyde Park, London, United Kingdom, W2 2TP",136,7.7,Good,https://pix8.agoda.net/hotelImages/165/165711/165711_1001131121002429164.jpg?ca=0&ce=1&s=1024x768
Mk Hotel London,"317 Putney Bridge Road, Wandsworth, London, United Kingdom, SW15 2PG",100,8.4,Good,https://pix8.agoda.net/hotelImages/777/777189/777189_15043020360027205426.jpg?ca=4&ce=1&s=1024x768
The Mandeville Hotel,"8-12 Mandeville Place, Marylebone, London, United Kingdom, W1U 2BE",404,8.5,Good,https://pix8.agoda.net/hotelImages/863/8634/8634_15072117400032718995.jpg?ca=4&ce=1&s=1024x768
The Royal Horseguards London,"2 Whitehall Court, Westminster, London, United Kingdom, SW1A 2EJ",588,8.8,Good,https://pix8.agoda.net/hotelImages/272/2724/2724_15072222190032833553.jpg?ca=4&ce=1&s=1024x768
Orchard Hotel,"Sussex Gardens, Hyde Park, London, United Kingdom, W2 1UH",103,7.5,Good,https://pix8.agoda.net/hotelImages/281/28138971/28138971_210923125200105742891.jpg?s=1024x768
Leonardo Hotel London Watford,"31 - 35 Clarendon Road, Watford, London, United Kingdom, WD17 1JA",104,8.6,Good,https://pix8.agoda.net/hotelImages/13832740/-1/c0af9c4608ffe1ac1c6db7d498e746d3.jpg?ca=14&ce=1&s=1024x768
Hilton London Gatwick Airport Hotel,"South Terminal Gatwick Airport, Gatwick Airport, London, United Kingdom, RH6 0LL",241,8.4,Good,https://pix8.agoda.net/hotelImages/2290365/0/a0875616a61fd2f6d1faa527082d4c43.jpg?ca=17&ce=1&s=1024x768
The Z Hotel City,"23-28 Fleet Street, The City, London, United Kingdom, EC4Y 1AA",120,8.5,Good,https://pix8.agoda.net/hotelImages/113/1134132/1134132_16101219570047689120.jpg?ca=6&ce=1&s=1024x768
Travelodge London Kings Cross Royal Scot Hotel,"100 King's Cross Rd, Kings Cross St. Pancras, London, United Kingdom, WC1X 9DT",91,7.8,Good,https://pix8.agoda.net/property/15810973/0/728d24d758b86ee38934e8910556fe82.jpg?ca=12&ce=1&s=1024x768
The Bryson Hotel,"124 Clerkenwell Rd, The City, London, United Kingdom, EC1R 5DJ",142,8.4,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/407790915.jpg?k=879632bfa357bf7c842eca50c258733e149c50a16ecf977f09321eb2b38451d7&o=
Sky Nights Hotel London Heathrow,"129 Station Road, Heathrow, London, United Kingdom, UB7 7ND",83,7.5,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/477295186.jpg?k=eab3b93e1550715cb107fabc37fe7b6d38d535ad7d432fd4cc76f94cfc596133&o=
Smart Russell Square Hostel,"71-72 Guilford St,, Bloomsbury, London, United Kingdom, WC1N 1DF",42,7.6,Good,https://pix8.agoda.net/hotelImages/245341/-1/ee48d1d1c52c717b1ae320b2b0991bcd.png?ce=0&s=1024x768
The Wesley Camden Town,"89 Plender Street, Camden, London, United Kingdom, NW1 0JN",159,8.6,Good,https://pix8.agoda.net/hotelImages/36305441/0/d51bfe42f17ea4c3880879e0252c4da6.jpg?ce=0&s=1024x768
Ambassadors Bloomsbury,"12 Upper Woburn Place, Kings Cross St. Pancras, London, United Kingdom, WC1H 0HX",155,7.6,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/34417955.jpg?k=6d4471a04fac9aacf5401b5a1f3b9a94b5e7fda58b56ce1c158b739118599102&o=
"The Hoxton, Shoreditch","81 Great Eastern Street, The City, London, United Kingdom",240,8.7,Good,https://pix8.agoda.net/hotelImages/7962731/0/47cec39c57957bc70b3c461c235cbc0a.jpg?ca=8&ce=1&s=1024x768
Carlton Hotel B & B,"90 Belgrave Road, Westminster, London, United Kingdom, SW1V 2BJ",74,7.0,Neutral,https://pix8.agoda.net/hotelImages/680/68059/68059_13062022390013376655.jpg?ca=0&ce=1&s=1024x768
New Road Hotel,"103-107 New Road Whitechapel, Tower Hamlets, London, United Kingdom, E1 1HJ",226,8.1,Good,https://pix8.agoda.net/hotelImages/6755394/-1/d79fbd8e1f0c63b656107b9d135c8fe6.png?ca=8&ce=1&s=1024x768
Leonardo Royal Hotel London Tower Bridge,"45 Prescot Street, The City, London, United Kingdom, E1 8GP",324,8.5,Good,https://pix8.agoda.net/hotelImages/8250428/0/731911e2ffed45314b2eda7dd7fc5488.jpg?ca=23&ce=0&s=1024x768
"Club Quarters Hotel, Trafalgar Square","8 Northumberland Avenue, West End Soho, London, United Kingdom, WC2N5BY",325,8.4,Good,https://pix8.agoda.net/hotelImages/5668129/0/7761c3c9d69a119e948d70be3badfe58.jpg?ca=15&ce=1&s=1024x768
Hotel Saint,"9 Aldgate High Street, The City, London, United Kingdom, EC3N 1AH",298,8.6,Good,https://pix8.agoda.net/hotelImages/36836498/0/35917b02f374fbc4903aee1e4d76cd50.jpg?ce=0&s=1024x768
Holiday Inn Express London - Wandsworth,"Smugglers Way, Wandsworth, London, United Kingdom, SW18 1EG",103,8.1,Good,https://pix8.agoda.net/hotelImages/51202/-1/4d5f3f9f8ef5c7236761b733cfa28c90.jpg?ca=11&ce=1&s=1024x768
Oatlands Park Hotel,"146 Oatlands Drive, Greater London South West, London, United Kingdom, KT13 9HB",166,8.5,Good,https://pix8.agoda.net/hotelImages/788/78847/78847_15092917330036503453.jpg?ca=5&ce=1&s=1024x768
Rhodes Hotel,"195 Sussex Gardens, Hyde Park, London, United Kingdom, W2 2RJ",134,8.1,Good,https://pix8.agoda.net/hotelImages/177/177624/177624_14121217140023932828.jpg?ca=3&ce=1&s=1024x768
The Park Hotel Victoria,"64 Belgrave Road, Westminster, London, United Kingdom, SW1V 2BP",98,6.1,Neutral,https://pix8.agoda.net/hotelImages/699/6998969/6998969_19041020520073657972.jpg?ca=8&ce=1&s=1024x768
Sanderson Hotel,"50 Berners Street, Bloomsbury, London, United Kingdom, W1T 3NG",1243,8.8,Good,https://pix8.agoda.net/hotelImages/6796531/0/539a77c33a4e665e33884a0e12e4b8a7.jpg?ca=22&ce=0&s=1024x768
Mercure London Heathrow,"Shepiston Lane Hayes Middlesex, Heathrow, London, United Kingdom, UB3 1LP",95,6.9,Neutral,https://pix8.agoda.net/hotelImages/867071/0/033c1ce0ab12fe7a6ff0c231f4c6c41d.jpg?ca=7&ce=1&s=1024x768
Club Quarters Hotel Covent Garden Holborn,"61 Lincolns Inn Fields, Bloomsbury, London, United Kingdom, WC2A3JW",273,8.7,Good,https://pix8.agoda.net/hotelImages/5578071/0/a3e10adf246706503d7a93609693ddd9.jpg?ca=22&ce=0&s=1024x768
ibis budget London Whitechapel - Brick Lane,"100 Whitechapel Rd, Tower Hamlets, London, United Kingdom, E1 1JG",95,8.2,Good,https://pix8.agoda.net/property/15332035/186475027/9d546066f52892663c596fc36392a00e.jpg?ca=11&ce=1&s=1024x768
Lily Hotel,"23-33 Lillie Road, West Kensington, London, United Kingdom, SW6 1UG",111,5.4,Neutral,https://pix8.agoda.net/hotelImages/481/48101/48101_15022014240025486933.jpg?ca=3&ce=1&s=1024x768
Nayland Hotel,"Sussex gardens 132, Hyde Park, London, United Kingdom, W2 1UB",106,7.6,Good,https://pix8.agoda.net/hotelImages/430/43036/43036_15062914440031168134.jpg?ca=4&ce=1&s=1024x768
Apex City of London Hotel,"1 Seething Lane, The City, London, United Kingdom, EC3N 4AX",315,9.0,Good,https://pix8.agoda.net/hotelImages/680/68057/68057_15061120420029332696.jpg?ca=4&ce=1&s=1024x768
Holiday Inn Express London Heathrow T5,"London Rd, Windsor, London, United Kingdom, SL3 8QB",88,7.7,Good,https://pix8.agoda.net/hotelImages/237679/0/42b3371ba4c2b627c2c53048e816dbac.jpg?ca=0&ce=1&s=1024x768
The Z Hotel Strand,"415 Strand, West End Soho, London, United Kingdom, WC2R 0JT",114,8.8,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/311994507.jpg?k=efed2cd3903bd8770dc79c556b9d457a658624e1247c91fb3b9ec67ec5409a71&o=
Holiday Inn Express London Heathrow T4,"Terminal 4, 1 Swindon Road, Heathrow, London, United Kingdom, TW6 3FJ",128,8.6,Good,https://pix8.agoda.net/hotelImages/6987393/0/2f39afe4c7b42a12f7623a0ba4988ddd.jpg?ca=23&ce=0&s=1024x768
Rochester Hotel by Blue Orchid,"69 Vincent Square, Westminster, London, United Kingdom, SW1P 2PA",158,7.7,Good,https://pix8.agoda.net/hotelImages/496/49679/49679_15070220200031597249.jpg?ca=4&ce=1&s=1024x768
Lancaster Hotel,"Brunel University London, Heathrow, London, United Kingdom, UB8 3PN",101,8.0,Good,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/233168989.jpg?k=7f4af944666a55a15d654fd86613f1984841811d2b6cb659618577d905d665ca&o=
Park Plaza Westminster Bridge Hotel,"200 Westminster Bridge Road, Waterloo and Southwark, London, United Kingdom, SE1 7UT",492,8.6,Good,https://pix8.agoda.net/hotelImages/9456764/0/96bf6f148c9d281bde0c2a813ddd4d87.jpg?ca=9&ce=1&s=1024x768
Tony's House Hotel,"30 Norfolk Square, Hyde Park, London, United Kingdom, W2 1RS",104,6.7,Neutral,https://pix8.agoda.net/hotelImages/179755/-1/35632a2505cb2899543e5dcd9eb56ec3.jpg?ca=7&ce=1&s=1024x768
Z Hotel at Gloucester Place,"51 Gloucester Place, Hyde Park, London, United Kingdom, W1U 8JS",107,8.5,Good,https://pix8.agoda.net/hotelImages/117/1177553/1177553_16060821110043302341.jpg?ca=6&ce=1&s=1024x768
Lancaster Gate Hotel,"66-71 Lancaster Gate, Hyde Park, London, United Kingdom, W2 3NA",141,8.3,Good,https://pix8.agoda.net/hotelImages/245/245470/245470_16021718130039945714.jpg?ca=6&ce=1&s=1024x768
Ascot Hyde Park Hotel,"11 Craven Road, Hyde Park, London, United Kingdom, W2 3BP",78,6.0,Neutral,https://pix8.agoda.net/hotelImages/74836/-1/c4c23de08f9f14d38d3c5f38bdafed2f.jpg?ca=9&ce=1&s=1024x768
The Montcalm At Brewery London City,"52 Chiswell Street, The City, London, United Kingdom, EC1Y 4SB",248,7.8,Good,https://pix8.agoda.net/hotelImages/253/253060/253060_17051614270053014371.jpg?ca=6&ce=1&s=1024x768
TRIBE London Canary Wharf,"15 Water Street, Canary Wharf, London, United Kingdom, E14 9QG",228,8.7,Good,https://pix8.agoda.net/hotelImages/34147013/-1/c48db8386d9bc4b722aaefbd1217426a.jpg?ce=0&s=1024x768
Denham Grove,"Tilehouse Lane, Greater London North West, London, United Kingdom, UB9 5DG",105,8.3,Good,https://pix8.agoda.net/hotelImages/789/789385/789385_17033014110052036639.jpg?ca=6&ce=1&s=1024x768
The Brompton Hotel,"30 Old Brompton Road, Chelsea, London, United Kingdom, SW7 3DL",101,6.6,Neutral,https://pix8.agoda.net/hotelImages/299/299034/299034_120301211613571.jpg?ca=0&ce=1&s=1024x768
Kensington Gardens Hotel,"9 Kensington Gardens Square, Hyde Park, London, United Kingdom, W2 4BH",118,8.3,Good,https://pix8.agoda.net/hotelImages/2292062/0/fe02815f37a216dc26cbe8af616b7735.jpg?ca=9&ce=1&s=1024x768
Leonardo Royal Hotel London City,"8-14 Coopers Row, The City, London, United Kingdom, EC3N 2BQ",227,8.6,Good,https://pix8.agoda.net/hotelImages/8250429/0/febd79ab45501cf08f80b47333475ea0.jpg?ca=22&ce=0&s=1024x768
Days Inn by Wyndham London Stansted Airport,"Jct 8, M11 Motorway, Old Dumow Road, Stansted Airport, London, United Kingdom, CM23 5QZ",71,7.9,Good,https://pix8.agoda.net/hotelImages/172577/0/fad878b99fb0fccd9a9b4e5e1d9e2a4d.jpg?ca=0&ce=1&s=1024x768
Danubius Regents Park Hotel,"18 Lodge Road, St. John's Wood, Marylebone, London, United Kingdom, NW8 7JT",255,8.4,Good,https://pix8.agoda.net/hotelImages/7183/-1/f99c4ab5f9dca45eab4be75a1d6a1eda.jpg?ce=0&s=1024x768
